scenario,pctExpungement,seller_prosecution_culture,prosecution_culture_v,prosecution_culture_s,trafficker_exposure,geographic_csw_normalization,crim_record_obstacle,em_services_capacity,st_services_capacity,lt_services_capacity,buyer_prosecution_culture,csw_acceptance,TotalTSS,TotalSS,TotalYouthTSS,pctSSCrimRecord,pctExitedCrimRecord,TotalNonTraffickedSS,pctTraffickedVsNontrafficked,EmServicesAdult,STServicesAdult,LTServicesAdult,Traffickers,Buyers,demand,cost
240,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,7949.337096,9756.961877,1176.557201,0.37195909,0.37195909,1807.624781,0.814734873,743.9176854,230.7692308,96,1849.088231,15370.05641,149181.7675,191.1222076
241,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,7804.869438,9568.257181,1158.172987,0.369877808,0.369877808,1763.387742,0.815704395,732.4067104,230.7692308,96,1820.539618,14994.85228,145540.0362,190.1339416
242,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,7659.585446,9378.953229,1139.266796,0.367875894,0.367875894,1719.367783,0.816678073,720.7458659,230.7692308,96,1791.571852,14618.81522,141890.2206,189.1072185
243,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,7512.89659,9188.430309,1119.998564,0.365845813,0.365845813,1675.53372,0.817647448,708.915135,230.7692308,96,1762.173739,14241.4514,138227.5272,188.0456218
244,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,7364.72851,8996.608793,1100.35329,0.363785816,0.363785816,1631.880283,0.818611621,696.9065365,230.7692308,96,1732.325417,13862.68467,134551.2175,186.9471327
245,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,7215.000661,8803.402108,1080.314791,0.36169396,0.36169396,1588.401447,0.819569591,684.7114313,230.7692308,96,1702.005408,13482.43298,130860.4945,185.8095497
246,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,7063.625589,8608.715925,1059.865559,0.359568085,0.359568085,1545.090336,0.820520232,672.3204443,230.7692308,96,1671.190433,13100.60761,127154.4975,184.6304643
247,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,6910.026296,8411.932828,1039.140497,0.35729471,0.35729471,1501.906532,0.82145524,659.7104379,230.7692308,96,1639.861899,12716.7303,123428.5843,183.4129368
248,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,6755.057497,8213.962403,1017.811721,0.355089865,0.355089865,1458.904906,0.822387195,646.8958211,230.7692308,96,1607.978856,12331.45917,119689.1427,182.142821
249,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,6598.128899,8014.173053,996.0098397,0.352842768,0.352842768,1416.044154,0.823307515,633.8518015,230.7692308,96,1575.51777,11944.30098,115931.3853,180.8224388
250,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,6439.115785,7812.428564,973.709907,0.350550086,0.350550086,1373.31278,0.824214357,620.565007,230.7692308,96,1542.445519,11555.13212,112154.1123,179.4482205
251,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9959.070766,12455.9733,1083.235648,0.398190675,0.398190675,2496.902535,0.799541756,931.1654263,230.7692308,96,2224.401265,20748.90024,201388.8257,202.1006517
252,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9957.375769,12453.28266,1096.541814,0.398202964,0.398202964,2495.906893,0.799578395,929.7358027,230.7692308,96,2224.44423,20746.76288,201368.0805,202.1234942
253,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9955.688915,12450.59707,1109.859903,0.398215377,0.398215377,2494.908158,0.79961538,928.3051267,230.7692308,96,2224.487129,20744.62928,201347.3718,202.1463013
254,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9954.010125,12447.91647,1123.189835,0.398227906,0.398227906,2493.906343,0.799652709,926.8734026,230.7692308,96,2224.529961,20742.4994,201326.6991,202.1690735
255,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9952.339328,12445.24079,1136.531532,0.398240546,0.398240546,2492.901459,0.799690379,925.4406343,230.7692308,96,2224.572727,20740.37317,201306.062,202.1918112
256,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9950.676458,12442.56997,1149.884917,0.398253291,0.398253291,2491.893516,0.79972839,924.006826,230.7692308,96,2224.615429,20738.25057,201285.46,202.2145148
257,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9949.021453,12439.90398,1163.249915,0.398266136,0.398266136,2490.882526,0.79976674,922.5719816,230.7692308,96,2224.658068,20736.13155,201264.8928,202.2371848
258,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9947.374255,12437.24275,1176.626454,0.398279078,0.398279078,2489.868497,0.799805427,921.1361051,230.7692308,96,2224.700643,20734.01607,201244.36,202.2598216
259,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9945.734809,12434.58625,1190.014463,0.39829211,0.39829211,2488.85144,0.799844451,919.6992003,230.7692308,96,2224.743155,20731.9041,201223.8612,202.2824254
260,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9944.103064,12431.93443,1203.413873,0.39830523,0.39830523,2487.831363,0.799883809,918.261271,230.7692308,96,2224.785606,20729.7956,201203.3961,202.3049966
261,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9942.478971,12429.28724,1216.824616,0.398318433,0.398318433,2486.808274,0.799923501,916.822321,230.7692308,96,2224.827995,20727.69055,201182.9645,202.3275355
262,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9940.862482,12426.64466,1230.246629,0.398331717,0.398331717,2485.782183,0.799963526,915.3823537,230.7692308,96,2224.870324,20725.58892,201162.566,202.3500425
263,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9939.253554,12424.00665,1243.679847,0.398345076,0.398345076,2484.753096,0.800003882,913.941373,230.7692308,96,2224.912592,20723.49067,201142.2004,202.3725177
264,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9937.652146,12421.37317,1257.124207,0.398358509,0.398358509,2483.721021,0.800044569,912.4993823,230.7692308,96,2224.954801,20721.39578,201121.8675,202.3949614
265,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9936.058219,12418.74418,1270.579648,0.398372011,0.398372011,2482.685965,0.800085586,911.0563851,230.7692308,96,2224.99695,20719.30423,201101.5669,202.417374
266,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9934.471734,12416.11967,1284.04611,0.398385581,0.398385581,2481.647935,0.800126932,909.6123849,230.7692308,96,2225.03904,20717.21599,201081.2984,202.4397555
267,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9932.892658,12413.4996,1297.523536,0.398399215,0.398399215,2480.606937,0.800168605,908.1673852,230.7692308,96,2225.081071,20715.13104,201061.0619,202.4621062
268,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9931.320957,12410.88394,1311.011869,0.398412911,0.398412911,2479.562978,0.800210606,906.7213891,230.7692308,96,2225.123045,20713.04937,201040.8572,202.4844264
269,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9929.756599,12408.27266,1324.511052,0.398426666,0.398426666,2478.516064,0.800252934,905.2744002,230.7692308,96,2225.16496,20710.97094,201020.684,202.5067161
270,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9928.199553,12405.66575,1338.021033,0.398440478,0.398440478,2477.466199,0.800295587,903.8264216,230.7692308,96,2225.206818,20708.89575,201000.5422,202.5289757
271,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9926.649791,12403.06318,1351.541757,0.398454344,0.398454344,2476.413389,0.800338565,902.3774565,230.7692308,96,2225.248619,20706.82378,200980.4316,202.5512051
272,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9925.107285,12400.46493,1365.073172,0.398468263,0.398468263,2475.35764,0.800381868,900.9275081,230.7692308,96,2225.290363,20704.755,200960.352,202.5734047
273,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9923.57201,12397.87097,1378.615229,0.398482231,0.398482231,2474.298956,0.800425495,899.4765796,230.7692308,96,2225.33205,20702.6894,200940.3033,202.5955746
274,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9922.043938,12395.28128,1392.167876,0.398496248,0.398496248,2473.237342,0.800469446,898.024674,230.7692308,96,2225.373681,20700.62697,200920.2854,202.6177148
275,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9920.523047,12392.69585,1405.731066,0.39851031,0.39851031,2472.172802,0.800513719,896.5717944,230.7692308,96,2225.415256,20698.5677,200900.2981,202.6398256
276,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9918.370367,12389.46707,1419.545656,0.398416238,0.398416238,2471.096703,0.800548588,895.1048436,230.7692308,96,2225.465392,20695.97935,200875.1756,202.6672883
277,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9916.863633,12386.88944,1433.132928,0.398430042,0.398430042,2470.025804,0.800593537,893.6498073,230.7692308,96,2225.506866,20693.92574,200855.2432,202.6893477
278,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9915.364026,12384.31601,1446.730617,0.398443885,0.398443885,2468.951987,0.800638809,892.193805,230.7692308,96,2225.548285,20691.87524,200835.3411,202.7113779
279,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9913.871526,12381.74678,1460.338676,0.398457765,0.398457765,2467.875255,0.800684403,890.7368399,230.7692308,96,2225.589649,20689.82785,200815.4691,202.7333791
280,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9912.386113,12379.18172,1473.957063,0.398471682,0.398471682,2466.795611,0.800730318,889.2789148,230.7692308,96,2225.630958,20687.78356,200795.6272,202.7553514
281,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9910.907771,12376.62083,1487.585732,0.398485633,0.398485633,2465.713059,0.800776553,887.8200325,230.7692308,96,2225.672212,20685.74235,200775.8152,202.7772948
282,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9909.43648,12374.06408,1501.224641,0.398499616,0.398499616,2464.627602,0.80082311,886.3601959,230.7692308,96,2225.713411,20683.70421,200756.0331,202.7992094
283,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9907.972224,12371.51147,1514.873747,0.39851363,0.39851363,2463.539243,0.800869987,884.8994079,230.7692308,96,2225.754555,20681.66914,200736.2806,202.8210954
284,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9906.514986,12368.96297,1528.533008,0.398527674,0.398527674,2462.447985,0.800917184,883.4376713,230.7692308,96,2225.795645,20679.63712,200716.5579,202.8429529
285,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9905.064752,12366.41858,1542.202385,0.398541746,0.398541746,2461.353831,0.8009647,881.9749888,230.7692308,96,2225.836681,20677.60814,200696.8646,202.8647818
286,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9903.621506,12363.87829,1555.881835,0.398555843,0.398555843,2460.256782,0.801012536,880.5113631,230.7692308,96,2225.877663,20675.5822,200677.2009,202.8865824
287,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9902.185234,12361.34208,1569.57132,0.398569966,0.398569966,2459.156842,0.801060692,879.0467971,230.7692308,96,2225.918591,20673.55929,200657.5665,202.9083546
288,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9900.755923,12358.80994,1583.270801,0.398584112,0.398584112,2458.054013,0.801109166,877.5812933,230.7692308,96,2225.959465,20671.5394,200637.9614,202.9300985
289,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9899.333558,12356.28186,1596.980238,0.39859828,0.39859828,2456.948297,0.801157959,876.1148546,230.7692308,96,2226.000285,20669.52252,200618.3856,202.9518142
290,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9897.918129,12353.75783,1610.699594,0.398612469,0.398612469,2455.839697,0.801207071,874.6474835,230.7692308,96,2226.041052,20667.50864,200598.8389,202.9735018
291,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9896.509622,12351.23783,1624.428831,0.398626676,0.398626676,2454.728213,0.801256502,873.1791827,230.7692308,96,2226.081765,20665.49777,200579.3213,202.9951613
292,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9895.108026,12348.72187,1638.167913,0.398640902,0.398640902,2453.613848,0.801306251,871.7099548,230.7692308,96,2226.122425,20663.48988,200559.8328,203.0167928
293,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9893.713331,12346.20994,1651.916802,0.398655144,0.398655144,2452.496605,0.801356318,870.2398025,230.7692308,96,2226.163031,20661.48498,200540.3732,203.0383962
294,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9892.325525,12343.70201,1665.675464,0.398669402,0.398669402,2451.376484,0.801406703,868.7687283,230.7692308,96,2226.203585,20659.48305,200520.9425,203.0599718
295,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9890.944599,12341.19809,1679.443861,0.398683674,0.398683674,2450.253487,0.801457406,867.2967349,230.7692308,96,2226.244085,20657.4841,200501.5407,203.0815194
296,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9889.570543,12338.69816,1693.22196,0.398697958,0.398697958,2449.127615,0.801508426,865.8238247,230.7692308,96,2226.284532,20655.48812,200482.1677,203.1030392
297,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9888.203348,12336.20222,1707.009724,0.398712254,0.398712254,2447.998871,0.801559765,864.3500004,230.7692308,96,2226.324927,20653.4951,200462.8234,203.1245312
298,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9886.843005,12333.71026,1720.807121,0.39872656,0.39872656,2446.867255,0.801611421,862.8752645,230.7692308,96,2226.365268,20651.50503,200443.5078,203.1459954
299,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9885.489506,12331.22227,1734.614116,0.398740876,0.398740876,2445.732769,0.801663394,861.3996194,230.7692308,96,2226.405557,20649.51792,200424.2209,203.1674319
300,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9884.142842,12328.73825,1748.430675,0.398755199,0.398755199,2444.595413,0.801715686,859.9230678,230.7692308,96,2226.445793,20647.53375,200404.9626,203.1888406
301,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9923.679235,12332.96736,1413.381238,0.403814207,0.403814207,2409.288128,0.804646517,894.1725336,230.7692308,96,2226.377387,20650.91256,200437.7573,203.1524038
302,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9923.478274,12335.3297,1413.357463,0.403588146,0.403588146,2411.851429,0.804476128,894.2408793,230.7692308,96,2226.339135,20652.79913,200456.0684,203.1320536
303,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9923.278636,12337.69176,1413.333535,0.403362561,0.403362561,2414.413122,0.804305929,894.309172,230.7692308,96,2226.300899,20654.68528,200474.3753,203.1117117
304,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9923.080316,12340.05352,1413.309454,0.403137449,0.403137449,2416.973208,0.804135922,894.3774117,230.7692308,96,2226.262677,20656.571,200492.6781,203.0913782
305,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9922.883309,12342.415,1413.28522,0.402912809,0.402912809,2419.53169,0.803966105,894.4455986,230.7692308,96,2226.224471,20658.45629,200510.9768,203.071053
306,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9922.68761,12344.77618,1413.260835,0.40268864,0.40268864,2422.08857,0.803796478,894.5137328,230.7692308,96,2226.18628,20660.34115,200529.2712,203.0507361
307,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9922.493215,12347.13707,1413.236299,0.40246494,0.40246494,2424.64385,0.80362704,894.5818144,230.7692308,96,2226.148105,20662.22558,200547.5614,203.0304276
308,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9922.300119,12349.49765,1413.211613,0.402241708,0.402241708,2427.197534,0.803457792,894.6498435,230.7692308,96,2226.109944,20664.10957,200565.8475,203.0101275
309,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9922.108318,12351.85794,1413.186777,0.402018942,0.402018942,2429.749623,0.803288733,894.7178204,230.7692308,96,2226.071799,20665.99312,200584.1292,202.9898358
310,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9921.917806,12354.21793,1413.161792,0.401796641,0.401796641,2432.300121,0.803119863,894.785745,230.7692308,96,2226.033669,20667.87624,200602.4068,202.9695525
311,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9921.72858,12356.57761,1413.136659,0.401574804,0.401574804,2434.849029,0.802951181,894.8536176,230.7692308,96,2225.995555,20669.75891,200620.68,202.9492777
312,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9921.540634,12358.93698,1413.111378,0.401353428,0.401353428,2437.396349,0.802782687,894.9214383,230.7692308,96,2225.957456,20671.64115,200638.949,202.9290113
313,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9921.353964,12361.29605,1413.08595,0.401132513,0.401132513,2439.942085,0.80261438,894.9892071,230.7692308,96,2225.919372,20673.52294,200657.2137,202.9087533
314,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9921.168566,12363.6548,1413.060376,0.400912057,0.400912057,2442.486239,0.802446261,895.0569243,230.7692308,96,2225.881304,20675.40429,200675.474,202.8885038
315,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9920.984434,12366.01325,1413.034655,0.400692058,0.400692058,2445.028812,0.802278328,895.1245899,230.7692308,96,2225.843251,20677.28519,200693.73,202.8682628
316,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9920.801565,12368.37137,1413.00879,0.400472516,0.400472516,2447.569809,0.802110582,895.1922042,230.7692308,96,2225.805213,20679.16564,200711.9817,202.8480303
317,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9920.619954,12370.72918,1412.982779,0.400253428,0.400253428,2450.10923,0.801943023,895.2597671,230.7692308,96,2225.767192,20681.04565,200730.229,202.8278063
318,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9920.439596,12373.08667,1412.956625,0.400034794,0.400034794,2452.647078,0.801775649,895.3272789,230.7692308,96,2225.729185,20682.9252,200748.472,202.8075909
319,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9920.260487,12375.44384,1412.930328,0.399816613,0.399816613,2455.183357,0.80160846,895.3947396,230.7692308,96,2225.691194,20684.8043,200766.7105,202.7873839
320,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9920.082622,12377.80069,1412.903887,0.399598881,0.399598881,2457.718067,0.801441457,895.4621494,230.7692308,96,2225.653219,20686.68295,200784.9447,202.7671855
321,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.905997,12380.15721,1412.877305,0.399381599,0.399381599,2460.251212,0.801274639,895.5295084,230.7692308,96,2225.615259,20688.56114,200803.1744,202.7469957
322,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.730608,12382.5134,1412.850581,0.399164765,0.399164765,2462.782794,0.801108005,895.5968168,230.7692308,96,2225.577315,20690.43888,200821.3997,202.7268144
323,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.556451,12384.86927,1412.823716,0.398948377,0.398948377,2465.312816,0.800941555,895.6640745,230.7692308,96,2225.539386,20692.31615,200839.6206,202.7066417
324,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.38352,12387.2248,1412.79671,0.398732434,0.398732434,2467.841279,0.800775289,895.7312819,230.7692308,96,2225.501474,20694.19297,200857.837,202.6864777
325,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.85097,12390.22763,1412.530166,0.39862499,0.39862499,2470.376658,0.800618945,895.8114321,230.7692308,96,2225.454958,20696.60157,200881.2148,202.6609406
326,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.679909,12392.58173,1412.502997,0.398409836,0.398409836,2472.901826,0.800453055,895.8785359,230.7692308,96,2225.41709,20698.47679,200899.4157,202.6408016
327,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.51006,12394.9355,1412.47569,0.398195123,0.398195123,2475.425444,0.800287348,895.9455896,230.7692308,96,2225.379237,20700.35155,200917.6121,202.6206713
328,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.341419,12397.28893,1412.448246,0.397980849,0.397980849,2477.947513,0.800121823,896.0125934,230.7692308,96,2225.341401,20702.22585,200935.8041,202.6005496
329,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.173982,12399.64202,1412.420664,0.397767013,0.397767013,2480.468038,0.79995648,896.0795473,230.7692308,96,2225.30358,20704.09967,200953.9914,202.5804365
330,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.007745,12401.99476,1412.392946,0.397553614,0.397553614,2482.987019,0.799791319,896.1464515,230.7692308,96,2225.265775,20705.97303,200972.1743,202.5603321
331,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9918.842703,12404.34716,1412.365093,0.39734065,0.39734065,2485.504459,0.799626339,896.2133062,230.7692308,96,2225.227985,20707.84592,200990.3525,202.5402364
332,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9918.678852,12406.69921,1412.337103,0.397128121,0.397128121,2488.020361,0.799461539,896.2801113,230.7692308,96,2225.190212,20709.71834,201008.5262,202.5201494
333,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9918.516188,12409.05092,1412.30898,0.396916023,0.396916023,2490.534727,0.799296921,896.3468671,230.7692308,96,2225.152454,20711.59029,201026.6954,202.500071
334,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9918.354707,12411.40227,1412.280722,0.396704358,0.396704358,2493.04756,0.799132483,896.4135736,230.7692308,96,2225.114712,20713.46176,201044.8599,202.4800014
335,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9918.194405,12413.75327,1412.25233,0.396493122,0.396493122,2495.55886,0.798968224,896.480231,230.7692308,96,2225.076986,20715.33276,201063.0198,202.4599405
336,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9918.035277,12416.10391,1412.223805,0.396282315,0.396282315,2498.068632,0.798804146,896.5468395,230.7692308,96,2225.039276,20717.20328,201081.1751,202.4398883
337,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9917.877319,12418.4542,1412.195148,0.396071935,0.396071935,2500.576877,0.798640246,896.613399,230.7692308,96,2225.001582,20719.07333,201099.3257,202.4198449
338,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9917.720527,12420.80413,1412.166359,0.395861982,0.395861982,2503.083598,0.798476526,896.6799098,230.7692308,96,2224.963903,20720.9429,201117.4717,202.3998101
339,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9917.564898,12423.15369,1412.137439,0.395652454,0.395652454,2505.588797,0.798312984,896.7463719,230.7692308,96,2224.926241,20722.81198,201135.6131,202.3797842
340,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9917.410426,12425.5029,1412.108388,0.395443348,0.395443348,2508.092476,0.798149621,896.8127855,230.7692308,96,2224.888595,20724.68059,201153.7498,202.359767
341,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9917.257109,12427.85175,1412.079206,0.395234666,0.395234666,2510.594638,0.797986435,896.8791506,230.7692308,96,2224.850965,20726.54871,201171.8818,202.3397586
342,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9917.104941,12430.20023,1412.049895,0.395026404,0.395026404,2513.095285,0.797823427,896.9454675,230.7692308,96,2224.81335,20728.41635,201190.0091,202.319759
343,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9916.953919,12432.54834,1412.020455,0.394818562,0.394818562,2515.594419,0.797660596,897.0117362,230.7692308,96,2224.775752,20730.2835,201208.1317,202.2997681
344,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9916.804039,12434.89608,1411.990886,0.394611138,0.394611138,2518.092043,0.797497942,897.0779568,230.7692308,96,2224.73817,20732.15017,201226.2496,202.2797861
345,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9916.655297,12437.24346,1411.961189,0.394404131,0.394404131,2520.588159,0.797335465,897.1441295,230.7692308,96,2224.700604,20734.01635,201244.3627,202.2598129
346,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9916.507689,12439.59046,1411.931365,0.394197541,0.394197541,2523.08277,0.797173164,897.2102543,230.7692308,96,2224.663053,20735.88205,201262.4711,202.2398485
347,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9916.36121,12441.93709,1411.901413,0.393991365,0.393991365,2525.575877,0.797011039,897.2763314,230.7692308,96,2224.625519,20737.74725,201280.5748,202.2198929
348,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9916.215858,12444.28334,1411.871335,0.393785602,0.393785602,2528.067483,0.79684909,897.3423609,230.7692308,96,2224.588002,20739.61196,201298.6737,202.1999461
349,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9916.071627,12446.62922,1411.841131,0.393580251,0.393580251,2530.55759,0.796687316,897.4083428,230.7692308,96,2224.5505,20741.47618,201316.7678,202.1800082
350,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9915.928515,12448.97472,1411.810802,0.393375312,0.393375312,2533.046201,0.796525717,897.4742774,230.7692308,96,2224.513014,20743.33991,201334.8572,202.1600792
351,0,0.05,0.2,0.1,0.05,0.08,0.6,2000,250,100,0.01,0.5,9246.695467,11694.47828,1286.023008,0.413095308,0.413095308,2447.782815,0.790689011,837.3196427,230.7692308,96,2237.115731,20133.53699,195416.11,208.8764728
