scenario,pctExpungement,seller_prosecution_culture,prosecution_culture_v,prosecution_culture_s,trafficker_exposure,geographic_csw_normalization,crim_record_obstacle,em_services_capacity,st_services_capacity,lt_services_capacity,buyer_prosecution_culture,csw_acceptance,TotalTSS,TotalSS,TotalYouthTSS,pctSSCrimRecord,pctExitedCrimRecord,TotalNonTraffickedSS,pctTraffickedVsNontrafficked,EmServicesAdult,STServicesAdult,LTServicesAdult,Traffickers,Buyers,demand,cost
43,0.0,0.0546606810003595,0.212855267227428,0.0913859166265185,0.0413636531540654,0.109078103503384,0.622730551735564,2323.28130998697,257.689426849238,87.4911840242918,0.0106307042244885,0.567890661342288,11963.240240536426,15920.680029891915,1557.5975360492139,0.45115306473905775,0.45115306473905775,3957.4397893554888,0.7514277165343951,988.342759556787,237.86716324543733,83.99153666331331,2577.8214435892596,21973.644202909883,241534.95593208936,221.85547401204087
33,0.0,0.0427326611693427,0.179437507877264,0.0817237208147762,0.0434958195410172,0.0908795214053015,0.614625515286398,1832.30990125269,262.320624953573,81.9415147665194,0.00832768221335882,0.427721127847254,12202.400209592546,15675.473385124762,1647.9630324634204,0.49789148465487804,0.49789148465487804,3473.073175532216,0.7784390244426055,916.1549506263167,242.14211534174657,78.66385417585181,2512.3764389822263,24951.134436847024,282935.12190989184,196.16961373065178
34,0.0,0.0568111251830954,0.172343747909179,0.107888510584547,0.0557135511159656,0.110592194111805,0.61452258850114,1772.94986744341,297.956097515178,111.291451442282,0.008110360705885,0.499738380932313,13116.707292371144,15338.881770088172,1088.0776492533746,0.5369801795081821,0.5369801795081821,2222.174477717028,0.85512800013555,886.4749337216767,275.03639770629195,106.8397933845839,2303.8635551478183,24741.663124241142,216036.65678994558,183.10872634351793
40,0.0,0.0504896694226028,0.222905678370599,0.119809704868948,0.0521348485804958,0.116499957784622,0.677624615714695,1882.47630552012,264.516229395322,87.3856381419313,0.0108154107814258,0.562564658806543,12289.89403030561,15186.884099968445,1520.3926035500967,0.5478408843391219,0.5478408843391219,2896.9900696628356,0.8092439469088426,899.2954775853982,244.16882713413028,83.89021261624723,2267.023858720034,21613.54772140107,214360.3178087584,193.26214537323816
39,0.0,0.04329484228117,0.191347263032838,0.115128739160869,0.0584476088480102,0.0903082893751163,0.660300968868178,2215.81839390463,276.121124032638,88.9887836176147,0.011799780692485,0.525775243344753,9240.627919417197,11909.905189962048,1290.4786809717632,0.45670662705755977,0.45670662705755977,2669.2772705448515,0.7758775382364436,761.3816704219226,254.88103756857583,85.42923227290329,1901.29242620231,17666.4283006962,199607.76024708938,180.32508962229798
37,0.0,0.0515884408821338,0.171729462268055,0.0848576683880976,0.0415900082725888,0.0970430918681222,0.581819368536489,1679.60090967464,257.271852752243,86.6034546611897,0.0109487873555556,0.409097719928725,8750.208486722775,11003.108768469783,861.9600483406755,0.39065750914650593,0.39065750914650593,2252.900281747008,0.7952487493168422,776.1512426746381,237.48171023282657,83.1393164747353,1958.8525788319882,22752.732025664478,188687.82624851406,183.99392014361325
36,0.0,0.0425068346821858,0.209095529738336,0.0996969373954717,0.0548669096540103,0.082110418664142,0.717756131049591,2093.84345521183,211.13705148093,91.277812562383,0.0105982598555457,0.478984317599103,10278.101414510647,12611.48606091984,851.7355994814201,0.6053643357708712,0.6053643357708712,2333.384646409193,0.81497940566736,825.7467947210636,194.89573982853767,87.62670005988087,2135.6981640161443,18315.038749225,194294.1490838575,199.31030071465793
16,0.0,0.0487037313333246,0.194140768335397,0.113063858649752,0.0428264305236283,0.0917410769722944,0.696254357711514,1736.00652651634,214.524960737568,118.739673146904,0.0099709253660301,0.508457540424223,10982.270473856051,13504.480115773977,1155.1597734105414,0.5840388674329658,0.5840388674329658,2522.209641917925,0.8132316371829934,730.0904475184001,198.0230406808189,113.99008622102102,2162.703126394906,21759.330746394062,235821.52159408873,190.69074504202865
54,0.0,0.0553457752388128,0.161740539691043,0.108033117232874,0.055417550242683,0.0911997085584345,0.66403827063231,2280.04739556887,238.795912809096,102.167251336437,0.0099822495166175,0.475609739878091,10399.397365224362,12964.617841454168,952.8665285677515,0.5236997409957984,0.5236997409957984,2565.220476229806,0.8021368228820789,820.4025706874568,220.42699643915242,98.08056128297271,2091.08354524658,19450.17531611262,213802.70587145773,182.13434182499944
41,0.0,0.0565082194068493,0.179551185908247,0.105634002353992,0.0412357791601732,0.108228828510117,0.646868950884626,1654.84545203353,263.669374144904,109.089765840451,0.0112394031456168,0.559496855628128,11750.823689243793,14185.120428950439,2051.680949466703,0.41457641634344305,0.41457641634344305,2434.296739706646,0.8283908302436062,827.4227260167365,243.3871145952829,104.72617520682614,2491.4175625659386,19670.604224193652,213982.27131870607,210.03456390692077
42,0.0,0.0419534763519689,0.191777885198875,0.0937948922597779,0.0403517037692665,0.119025804662363,0.515900577382359,2206.96517560761,292.756605717898,99.4656274261616,0.0109964420857986,0.443668406635446,11099.215233896495,14529.233837783584,1834.7933590423602,0.35819430494861937,0.35819430494861937,3430.018603887089,0.7639229540812227,1059.9218078866863,270.236866816495,95.48700232910832,2378.6908228795232,25976.280104850764,236034.60664449955,187.687487181895
44,0.0,0.0423711042173376,0.162763409721383,0.0915259965353062,0.0459243768325884,0.0894720093711124,0.586475537133489,1799.59571628298,283.567219455795,85.3051202356504,0.0119032051819815,0.474174533188803,13078.71420303467,16822.333438658694,1719.0084402896828,0.4881796402126598,0.4881796402126598,3743.6192356240244,0.7774613581834627,899.7978581414617,261.7543564207076,81.89291542621757,2733.6721322375133,22766.111783860226,252368.8414817542,222.2564186027396
46,0.0,0.0427071056387165,0.193464721689572,0.0968686885574476,0.0415395888092154,0.0889516595854588,0.635625095053648,2116.49126833351,291.319642780816,87.3446003002184,0.00963365945066501,0.534116999307706,11237.06990577958,15379.893421718332,1714.601062376193,0.3976859680044055,0.3976859680044055,4142.823515938753,0.7306337955444757,921.1103803140358,268.9104394899578,83.85081628820285,2698.5117457389915,25045.469978506077,286823.6548218713,206.50872964010404
49,0.0,0.0533859903480255,0.167040461837571,0.0967259293149021,0.0565829367623469,0.110968559155846,0.5632775173684,1808.18312394185,248.172202210622,112.523754213672,0.0117428413981164,0.505485895091238,11683.478149988796,14544.139857526825,1335.2359767749872,0.444839194400291,0.444839194400291,2860.661707538029,0.8033117299777895,904.0915619708967,229.08203280979183,108.0228040451183,2193.3007052209155,24978.609422560592,243363.8352759039,178.5358114365414
30,0.0,0.0578380054418125,0.20034410124678,0.0955202329221716,0.0496002054180052,0.0999601709268488,0.693820739281719,1606.50862629977,262.396135833551,90.0631737321671,0.00940993219783776,0.400427171378132,11616.625097330872,14191.011104923598,1022.1994667417,0.5636566130436299,0.5636566130436299,2574.386007592726,0.8185903746703759,803.2543131498567,242.21181769249552,86.4606467828736,2335.594947468615,18706.50151315093,201491.37706940336,220.8601189862851
64,0.0,0.0413047213671219,0.198559485609678,0.0978208535849304,0.0453304747698462,0.115246673071762,0.509495465099355,1855.07003248856,241.965808831921,91.7802527574431,0.00855477380765813,0.422807702104944,9423.075578486492,12251.432919593088,1211.3577103425523,0.260131363522577,0.260131363522577,2828.3573411065954,0.7691406907527242,927.5350162442517,223.35305430637553,88.10904264713855,2302.5571788172506,21181.432864220867,197365.2964603434,224.74623249470903
50,0.0,0.0505626338469512,0.19862139429518,0.0941318466621207,0.0446642523708475,0.100048057536342,0.492473723912958,1726.41157305561,220.574708514444,89.2556835183329,0.0090507095124648,0.579682858952998,12974.16826981568,15698.040961511679,1763.7147801004107,0.37244905213640034,0.37244905213640034,2723.8726916959986,0.8264832727615907,863.2057865277766,203.60742324408906,85.68545617759277,2749.848781275049,21602.924899041318,235874.495065498,224.11612420622518
51,0.0,0.0577853750814076,0.230703453129425,0.0854978385044045,0.048300283031024,0.107479253832757,0.492057292861018,1944.59585218527,285.831716449568,92.3516603363774,0.0114273145116865,0.587577368391225,8926.632011414458,11326.996101329216,1423.5387236514403,0.28724044105630414,0.28724044105630414,2400.3640899147576,0.7880846723666589,966.0439408194204,263.84466133803653,88.6575939229155,2282.9131709032504,18769.194447946906,212814.93668173958,197.65176942936947
61,0.0,0.0518919367870434,0.180023078664051,0.084321991929977,0.0591744157389949,0.107832035557603,0.647879204423768,2124.18256540005,236.577554209256,100.88059054243,0.00816430406721585,0.580363467268127,13329.108641576253,16117.104415186044,1530.2880292892664,0.4950403422734891,0.4950403422734891,2787.9957736097913,0.8270163360744345,1062.0912826999684,218.3792808085309,96.84536692072598,2717.10030357265,26032.60492174562,274690.24129830924,199.53691155011134
52,0.0,0.0539571158377813,0.188399058423403,0.0806992171517344,0.0492096633514033,0.0956274891007722,0.493959841030983,1653.01393208775,206.137626452658,103.104503588555,0.00927479020562312,0.570402814712491,10478.946474370729,13275.873615415936,1744.8491675259047,0.3442822491879574,0.3442822491879574,2796.9271410452075,0.7893225544270459,826.5069660438467,190.2808859562866,98.980323445006,2459.150182059095,23240.303723978846,214195.77592839388,201.52217371492597
53,0.0,0.0416930059421324,0.190257979724272,0.116550908235568,0.0419293850781097,0.0999844011889607,0.715388776527469,2231.35029908125,249.992622432385,110.333963605483,0.0117123702618813,0.520622836045141,11114.885954167616,13388.200670318254,1167.4370153746913,0.5908771510626417,0.5908771510626417,2273.3147161506386,0.8302001312849608,745.5548797461689,230.76242070680382,105.92060506125688,2196.4588446812645,23023.27477751199,207723.58394874155,181.31536958071604
59,0.0,0.0545889099767759,0.235139156720382,0.0849751134338424,0.045319060639347,0.107428933257653,0.56390668110494,1766.25227156956,282.162326674369,112.691822868422,0.0109436782895401,0.493903209385316,9215.932112300812,12570.715742054927,1717.4372020305236,0.30352366479535364,0.30352366479535364,3354.7836297541144,0.7331270789513764,883.1261357847517,260.45753231477596,108.1841499536783,2347.4313882536235,20180.78546383312,224501.64666441566,195.75795511883786
55,0.0,0.0433140148450287,0.235537292070684,0.113567739260454,0.0450752771752169,0.100593887391573,0.650876220322086,1967.04223524111,205.53582080785,84.2064150580687,0.00833033577814368,0.472668477601251,12277.07349048633,15331.28056725383,1478.875934581225,0.506668194078475,0.506668194078475,3054.2070767675013,0.800785911955,902.7986036829561,189.7253730533869,80.83815845573913,2361.0085539173874,19117.084997715636,218084.13714374285,213.56711518346305
56,0.0,0.047144677184245,0.23921517200407,0.105892178809843,0.0579688178978951,0.080214798963546,0.587445682880743,2096.89302803338,278.65266837873,89.6118284543187,0.00874745182830451,0.404649509946068,8138.011201247796,10334.153294856571,1127.9049073340195,0.27225072797975297,0.27225072797975297,2196.142093608775,0.7874869831182182,819.94360883144,257.21784773418614,86.02735531613914,2171.687492285965,15697.353082333924,165034.08670737754,224.71366052816012
38,0.0,0.0416510589744464,0.163899580682185,0.111680283848911,0.0472349411531575,0.0980174842089918,0.601479577812164,2308.67587342617,258.924563013135,80.7329734558862,0.00832845398752541,0.551543598048523,10359.802491903296,12951.625559902224,1781.237982676852,0.39905483790059715,0.39905483790059715,2591.8230679989283,0.7998843422386205,901.1475937222924,239.00728893518846,77.50365451764394,2319.3896988415177,19945.92817723037,232368.13205825572,204.9754554473755
58,0.0,0.046402074498411,0.204678854883448,0.114815607407618,0.054748975516761,0.0872036844979307,0.541696111446315,2047.40476543536,241.567169055933,110.889678054757,0.00938033184691896,0.536146456342272,10604.87366783915,12749.56682817754,1063.3620496157253,0.41511110084451697,0.41511110084451697,2144.693160338389,0.8317830566918988,1002.9317461032929,222.98507912854043,106.45409093255991,2353.8377368020115,25585.66952096567,228687.8746585168,196.6590617998445
60,0.0,0.0489726836496667,0.197941899425323,0.0806110388267403,0.0446494953628566,0.0815607800802606,0.611252960820398,1635.10630339816,276.704370683212,87.2129817452875,0.00999438681423952,0.473361999929177,9509.602295541496,11770.969389824451,1320.822501671405,0.44839497894435093,0.44839497894435093,2261.367094282956,0.8078860780797017,790.9349314716997,255.41941909218258,83.72446247546918,2239.2536093464014,20294.181500303035,187484.11502939166,224.83549139584125
70,0.0,0.0536281692263679,0.212401995288262,0.0905667713770644,0.0485673254204728,0.0837696131934979,0.633541320851898,2334.82617902591,223.076859490053,99.5359055272946,0.00822806929511475,0.496122776229165,9818.419022344082,12258.115638032748,1363.3085839765222,0.44330375460993066,0.44330375460993066,2439.6966156886665,0.8009729482303853,903.2081018226539,205.91710106772814,95.554469306196,2392.371037635929,17563.576060051775,199799.86654417333,226.9787775970238
