scenario,pctExpungement,seller_prosecution_culture,prosecution_culture_v,prosecution_culture_s,trafficker_exposure,geographic_csw_normalization,crim_record_obstacle,em_services_capacity,st_services_capacity,lt_services_capacity,buyer_prosecution_culture,csw_acceptance,TotalTSS,TotalSS,TotalYouthTSS,pctSSCrimRecord,pctExitedCrimRecord,TotalNonTraffickedSS,pctTraffickedVsNontrafficked,EmServicesAdult,STServicesAdult,LTServicesAdult,Traffickers,Buyers,demand,cost
23,0.972852297857463,0.493710751231031,0.0398250381381077,0.26530081922835,0.62716455289975,0.0844604029384926,0.216809987781075,1596.87434763259,834.658872592589,313.815219571848,0.0101220985760134,0.653044369715491,66911.29701798932,73453.15652811018,8085.05565347687,0.18674264682230246,0.005069633753240857,6541.859510120863,0.9109383473858291,798.4371738162665,770.4543439315681,301.2626107889468,8027.171137911299,75866.85758886198,643112.3588350499,130.81311953674634
21,0.99794709203777,0.353559514503557,0.234123998502826,0.473922764701233,0.301429613368441,0.101653029978903,0.01474934890512,4288.87633863508,774.607691426978,221.322778886182,0.0336841551167031,0.0940940508667635,14632.709000591543,15824.288314186671,3339.123623071272,0.3970428013755938,8.150923282900651E-4,1191.579313595128,0.9246993425589407,1627.9276196939845,715.0224843940812,212.4698677307211,2741.299814002135,6146.414103690579,112658.92823096589,99.88037386752357
17,0.339816235361294,0.264466926425794,0.122006961538241,0.370195143071015,0.732935501911806,0.0920781739769963,0.782431759258757,2088.98333239272,270.606102044534,300.647184483839,0.0618381050391998,0.644079315109133,18834.33247068409,20934.542178077936,3513.2302432593615,0.7722676013078333,0.5098385323399087,2100.2097073938457,0.8996773041641615,1044.4916661963034,249.7902480410952,288.62129710445816,2132.6032636909263,12950.469834317904,149386.09549754698,73.85687644024863
1,0.0738663194076419,0.41242130756225,0.282333514914341,0.269029483462137,0.916342334379214,0.096511941101842,0.264239047128501,5985.15202682894,734.038257500833,285.011150102833,0.0741144081200749,0.971043220358179,41886.92915521789,46167.302668616794,1403.9800894115015,0.8252944007647175,0.7643329409524925,4280.373513398903,0.9072856054831079,2992.5760134143566,677.5737761545627,273.61070409869245,4321.4590388870565,37930.31161385652,639027.7239349992,138.66873800044732
18,0.443298541459684,0.462226141961354,0.022568284682887,0.228310998054288,0.564530704268918,0.117674335270115,0.518784378321384,2461.61480594333,383.859278631148,194.898507817829,0.104452276182923,0.0773537438920626,31826.68903798901,34113.74312055979,2736.636562601062,0.6001618393082957,0.334110971303167,2287.0540825707794,0.9329579848658587,1230.8074029716083,354.3316418133412,187.1025675051022,3427.8061039566896,28241.878865648036,348711.2887141729,110.89299250228535
19,0.194828203427889,0.179990592803691,0.202611034357833,0.255560499275996,0.518497083389623,0.100580736308557,0.472003316584801,7458.55735106055,963.241813466646,286.477717920064,0.0377128623295271,0.688595371981084,22623.191786302104,23672.125119508335,8887.628008906724,0.35669176111193135,0.287198146116964,1048.9333332062306,0.9556890930615352,3729.2786755301618,889.1462893537747,275.0186092032342,3779.545332259122,24041.826492829183,218155.68554201047,116.12222293828611
20,0.442344377328626,0.0258837128499445,0.127331543792661,0.402666052224579,0.807106471948675,0.103470951130456,0.759879645048826,3795.03624141704,258.906562095723,491.133018892877,0.18908985981748,0.641009400173446,1349.6848116999836,1428.1968825292727,302.6859330812582,0.05615067600846108,0.031312740192916945,78.51207082928909,0.945027137511848,349.1743881245116,238.9906727037312,238.92596031510786,227.07312696834927,18720.761795174993,3310.842470589542,26.931495324320267
36,0.57921734296326,0.480205070647699,0.187059712039149,0.4983165879108,0.291088599643624,0.0800875364372437,0.809012238929159,9200.54790027156,673.898012449398,228.486697351157,0.11300752047194,0.415192271138035,32468.16110795125,34651.31208340244,5331.409820891358,0.7129353239948785,0.2999908199259141,2183.1509754511862,0.936996585578158,2229.1729007176027,622.059703799392,219.3472294570971,4894.754604084738,50758.043481214205,325456.1011258312,136.97509840481015
22,0.441369424575575,0.320753498586801,0.0732599548754755,0.362046811390865,0.187793989084248,0.0819631349663047,0.00515845654932969,1725.54280145511,158.618550327871,134.865490397927,0.0212103354146907,0.194969534657969,17915.036595417158,19255.826181419532,7615.1331944261365,0.22631974575272282,0.1264291297997531,1340.7895860023746,0.9303696671661827,862.7714007275267,146.4171233795601,129.4708707819963,3084.700851713906,27575.216826608696,201223.36608085586,110.08269708475726
24,0.621511211422721,0.302167950883832,0.140302387160931,0.0837600323864836,0.0582597217797513,0.100962996174745,0.447959495518415,5782.71531250102,460.926282812293,165.531000589356,0.101724995695467,0.184271036161128,12577.524792156437,16299.734648875527,2413.231714083184,0.29524223998729704,0.11174587774963432,3722.2098567190897,0.771639849549583,2891.3576562503968,425.47041490362886,158.90976056576815,4334.301891378319,40508.48728256248,186672.26969707588,172.8014930853743
32,0.978727680194085,0.431645432430592,0.099545650440492,0.437710107842368,0.847204820491926,0.0881216336914787,0.45885843122112,1647.29528768497,993.323844417655,294.073030752326,0.163861743845684,0.329387334304259,48780.65953622153,53193.32171154438,1799.7972684474623,0.514461028686482,0.010943779529898877,4412.662175322846,0.9170448087590443,823.6476438424565,916.9143179239368,282.3101095222057,5367.819466090332,87056.22836302822,641248.2521003542,196.38528467974314
29,0.489889120195324,0.205707323060851,0.475206722038034,0.241360850802047,0.518682133766775,0.0805149348065429,0.269779343304179,7675.62271201595,778.357768454963,411.13592664912,0.034861527283542,0.838015219919891,15501.799345403955,18227.13223272732,2757.8238992442434,0.12596024548123655,0.06425369164284656,2725.332887323364,0.8504793374774583,3837.811356007862,718.484093958375,394.69048958312794,2673.2498373750855,87579.02060679848,347370.9069378456,280.1327134999568
30,0.124962478141447,0.22387296582118,0.151683941168742,0.00282250920966187,0.602642670057501,0.113923479376715,0.560506848511929,2532.53030915026,864.841933463562,139.87629824572,0.164841456803511,0.275195205928894,18481.304051218598,19187.39485566587,8818.528989763243,0.45458125464463667,0.3977756545475947,706.0908044472708,0.9632002775906408,1266.2651545750734,798.3156308893895,134.28124631587755,2421.9488111835567,20702.66419861368,191928.46412524825,104.9720950539793
28,0.529222326909387,0.411413971811378,0.42956796027964,0.480063924131348,0.24378016860588,0.0983189224638006,0.273664094598158,4094.32660008235,522.622030409708,293.710333733934,0.195975580597306,0.62460427317122,0.3545717713895906,0.4336220146518206,0.0,0.4434456927285226,0.20876433136478884,0.07905024326222998,0.8176978091721108,0.0761275614893725,0.6948780425025984,2.6961429702552824,1.3583084962466045E-74,18893.642167685335,0.0,1.0
33,0.671455618644097,0.0476229226786335,0.274745952330783,0.280881719122957,0.352781884188293,0.085788973521421,0.811210231378599,1813.2960285251,559.371399455464,364.083088677887,0.119862609610128,0.0213061989841975,5960.227264815384,6629.556549933077,743.963258752275,0.6095400853536705,0.20026097025414602,669.329285117693,0.8990386038528551,468.06539033483637,516.3428302665297,322.7595967023932,727.5015574339308,4945.539234419799,16917.165572444846,39.54069735556931
34,0.769074635003443,0.308418787703881,0.362049423768526,0.266226342690689,0.554267494081127,0.10121259934586,0.234273786911426,7988.05491435965,460.558956180364,424.465467215232,0.0971147537932326,0.842374544760334,13132.755963315696,13422.920271016064,3014.310341036229,0.5187449486706927,0.11979136661189994,290.1643077003682,0.9783829225055507,884.4090032510285,425.13134416646363,359.7329699469756,1624.2762923603098,60153.47744600916,86229.06426959412,69.12938399554658
35,0.194013999330529,0.00866861532278883,0.369472719566985,0.370886910966915,0.339964728884717,0.0887219857543262,0.489951849385757,8762.50372266498,864.164260283799,177.091954495105,0.194630560109495,0.369354964466779,7.0438057264204375,9.7871546285929,0.0,0.7932775303988916,0.6393705841471573,2.743348902172462,0.7196990334496356,1.6238214300478133,22.593128900416236,21.64698472356393,9.903592621917144E-64,12950.363053745776,0.0,1.0
43,0.0606394495499576,0.103141827270204,0.35569782765443,0.136415120788686,0.246364599717776,0.0840315605200864,0.603995768797715,5606.39250552744,540.998016999871,491.613925624187,0.0809422859391507,0.603057718130458,6295.308812399382,8135.138422125892,1428.8224542986698,0.4063574894524209,0.38171619497152337,1839.8296097265102,0.7738416343694221,877.5464761266667,499.3827849229316,175.46777782392346,1357.6396534504538,21548.12231000668,126310.38425459094,233.9922379657573
41,0.296814405878367,0.177625709369014,0.0790762937923015,0.0100170250089875,0.579110632231517,0.111268472298946,0.487663482375557,6267.71473735346,186.124841643141,372.145820273282,0.105540032230983,0.29345330671144,8736.961021556928,9148.323689663788,3149.0481363578633,0.05375769247666888,0.037801634922814444,411.3626681068599,0.9550340934512803,1056.6903736796874,171.80754613211704,357.25998746232347,1143.673631603787,21353.12783235798,49028.67392089432,87.49207995746988
37,0.128362924945439,0.487959664559675,0.390907665303228,0.2928754124413,0.240627637116437,0.101188705252478,0.487917990242617,5736.76510940117,588.827902652648,465.278354559714,0.0244212707437723,0.0981578131223022,26122.011422817366,31832.51126129693,2272.394773691416,0.4624223046149188,0.40306442503453704,5710.499838479565,0.8206079378530657,2868.3825547004717,543.5334486023919,446.6672203772982,5268.151148917765,24751.725365898375,314483.9082908462,145.33297777503384
16,0.85649745358714,0.490218536155688,0.327809744603078,0.178621241016377,0.794843235178125,0.101034603220184,0.606287702121117,6752.02064951284,469.893548304745,447.80362029299,0.00321388311493744,0.526516678073386,52305.11332745072,56739.52899691108,10078.318692390512,0.3534710681277745,0.050723998359609154,4434.415669460359,0.9218460965775417,3376.0103247563065,433.74789074281534,429.8914754812431,7101.621287199968,44967.27543903229,811078.2832925726,156.00002851205042
39,0.0746500588497911,0.20355043949218,0.328894479004329,0.242765172411654,0.00623408091818286,0.103635491814104,0.328878727431957,7891.73629729087,598.984010410212,391.482853881894,0.146602194068493,0.998559693004922,9688.402682182441,11529.183585590561,4470.295330739588,0.21955247614122925,0.20316287087666912,1840.7809034081201,0.8403372719549049,1818.3035856335737,552.9083173016818,375.823539726591,3810.682839183963,24572.38556034935,168738.2885491349,165.793125300702
40,0.992857450061248,0.0904867457919049,0.0674172745404409,0.318541975978326,0.640581999721791,0.0938874075385331,0.521566173058523,8404.39469304678,662.977708511877,238.41791127928,0.0296144612988894,0.197940996158258,23043.328514510573,24757.74194844255,5331.332494909605,0.11885420824212069,8.489221178001722E-4,1714.413433931979,0.9307524314009651,2146.8995035374514,611.9794232416803,228.88119482809518,2942.9798096304344,27244.57146998523,183559.5802209512,81.56507043792493
42,0.228472194557947,0.297077605433441,0.495671310758644,0.411774956691327,0.912618841629417,0.0826320093711124,0.760248071389539,2330.45205302134,159.052071977478,389.28165254354,0.116720388876516,0.383850165168537,40788.02231689063,41385.31231996226,10869.674521544031,0.6205263715691379,0.47875334967565697,597.2900030716264,0.9855675849815075,1165.2260265106133,146.8172972099666,101.0434232445484,5057.620344463949,73854.27132404603,438238.49269473634,126.20800063733006
52,0.21971277271547,0.43502715181331,0.239795682477494,0.321099514266222,0.508858363102648,0.0816636838110505,0.647341537691314,5947.6156413992,338.586091441447,370.541196413857,0.136101134392375,0.908183944535919,736.6283216296946,824.8766124869563,3.4722507360432084,0.8616135303400851,0.6723060325799003,88.24829085726174,0.8930163741808631,51.59072460377994,312.54100748438645,355.71954855727546,74.7442580783845,29291.588216909673,1623.9560368438968,23.489134174122462
44,0.0342473961406446,0.470317558445732,0.277907431333126,0.380079865168095,0.740391489636471,0.0847185866641494,0.0316793188085025,8795.85363716937,481.076937600613,112.102636085492,0.189281922848397,0.811406108283255,19611.19962155209,20589.874025933874,1954.254358618918,0.6079164893784214,0.5870969325462486,978.6744043817853,0.9524681693948637,1796.55861860521,444.07101932361655,107.61853064206551,2280.6563198488143,32461.436759398057,148662.58732374967,82.13093097708612
45,0.714742975519917,0.404401268738004,0.417684940171276,0.18929115977093,0.483351660080404,0.119098456587275,0.166924359895398,4129.59691562049,831.727774107884,147.153193527896,0.0722609877752847,0.413695624713062,27755.86239286116,30671.628536280154,4646.909739682443,0.298689505974573,0.08520327971773269,2915.766143418994,0.9049360505924862,2064.798457810132,767.7487145610712,141.26706578676655,3834.4573745036996,25359.040542895716,333009.85849556094,119.12847742174482
46,0.61014303848227,0.0235655168740601,0.0613578719872317,0.46968997126015,0.762924432471161,0.100883878932985,0.863521185605166,5381.58239994725,940.666176090862,253.046375363096,0.149415945089488,0.0543896557016667,693.7440661571342,742.4541682992794,85.88198622508443,0.5515737759099949,0.2150348763291319,48.710102142145274,0.9343931191689256,136.02558302411958,868.3072394684356,242.92452034855853,97.23848893447645,14584.939925968743,1042.42078709829,21.166572287693587
31,0.259513784728472,0.40595950059385,0.159219103039749,0.494902558287689,0.155972075269164,0.101992421441634,0.0484955498212035,5168.73538200519,797.043771864768,155.930581130289,0.00637463062264133,0.780520553339705,30159.022176642156,33268.52750863821,8517.418710326858,0.4942256060169304,0.3659672484897541,3109.5053319960534,0.9065331241008888,2584.367691002482,735.7327124905026,149.69335788506382,7109.098876681716,63056.71046134638,670411.8361612418,265.71026851286337
48,0.190582053744452,0.496072609383139,0.30909671900005,0.0178720645187806,0.852614466319509,0.118062078008414,0.248677378116201,9796.55463109517,273.663619425972,169.361901551532,0.0237464396903759,0.184601146164167,40698.84834754148,41788.814127498605,3057.6553040919816,0.050959253360792565,0.04124733419800885,1089.9657799571214,0.9739172837824109,4094.4748764076417,252.6125717778072,162.58742548945708,4315.608321099974,21751.792432846367,345113.1820489344,97.77227393795873
